trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
20230530,300892.SZ,品渥食品,乳制品,上海,0.00,0.31,1.00,13.86,9.89,1.47,6.07,6.07,-0.22,11.25,2.01,20200924,3.85,3.85,-10.88,-393.20,10.56,-7.96,10405
20230530,300893.SZ,松原股份,汽车配件,浙江,41.79,0.56,2.25,14.90,7.89,4.58,2.80,1.25,0.14,4.04,5.97,20200924,3.50,1.56,2.16,42.12,31.93,14.39,6288
20230530,300894.SZ,火星人,家用电器,浙江,50.44,1.27,4.09,32.98,22.98,6.73,4.95,1.21,0.12,3.91,6.16,20201231,5.96,1.46,-8.61,-18.69,46.88,11.81,13152
20230530,300895.SZ,铜牛信息,软件服务,北京,0.00,0.60,1.28,12.61,5.31,2.81,7.67,5.99,-0.01,8.49,4.08,20200924,1.65,1.29,-44.46,-107.00,11.29,-6.27,25308
20230530,300896.SZ,爱美客,医疗保健,北京,59.13,0.88,2.16,66.83,41.06,1.93,34.12,15.77,1.91,28.90,15.66,20200928,25.21,11.65,46.30,51.17,95.29,65.54,32971
20230530,300897.SZ,山科智能,电器仪表,浙江,35.48,0.30,0.68,11.91,8.02,0.81,5.41,7.95,0.23,13.90,2.32,20200928,3.03,4.45,19.54,27.42,45.27,13.36,8305
20230530,300898.SZ,熊猫乳品,乳制品,浙江,33.40,0.53,1.25,10.91,7.30,1.98,4.29,3.43,0.15,6.99,2.93,20201016,2.79,2.23,11.30,62.94,20.86,8.48,16075
20230530,300899.SZ,上海凯鑫,环境保护,上海,164.27,0.32,0.64,6.93,6.21,0.35,3.87,6.06,0.04,10.39,2.28,20201016,1.83,2.87,44.00,301.45,35.59,11.41,9472
20230530,300900.SZ,广联航空,航空,黑龙江,59.32,1.33,2.12,39.37,19.96,11.31,9.86,4.66,0.12,7.59,3.73,20201029,3.95,1.87,51.36,50.13,50.04,20.24,19829
20230530,300901.SZ,中胤时尚,服饰,浙江,91.17,1.22,2.40,11.70,7.67,2.04,4.40,1.83,0.03,4.36,2.55,20201029,3.72,1.55,-21.82,-31.57,20.71,7.15,15395
20230530,300902.SZ,国安达,专用机械,福建,0.00,0.53,1.31,9.03,5.52,2.70,4.29,3.28,-0.04,6.29,5.38,20201029,2.25,1.72,-41.53,-166.90,33.87,-15.80,8252
20230530,300903.SZ,科翔股份,元器件,广东,0.00,2.75,4.15,64.42,32.78,16.27,16.03,3.87,-0.09,5.62,1.83,20201105,2.98,0.72,-1.01,-293.61,7.53,-6.09,28638
20230530,300905.SZ,宝丽迪,染料涂料,江苏,46.97,0.48,1.44,14.61,7.60,5.36,8.77,6.09,0.09,8.96,1.88,20201105,2.35,1.63,-2.98,-33.77,14.06,7.00,11916
20230530,300906.SZ,日月明,电器仪表,江西,45.64,0.32,0.80,9.07,8.37,0.17,5.58,6.98,0.14,10.44,2.42,20201105,1.66,2.07,-30.92,4.11,61.48,61.55,9958
20230530,300907.SZ,康平科技,电气设备,江苏,69.32,0.37,0.96,11.98,7.58,2.41,4.24,4.41,0.07,7.84,2.53,20201118,1.98,2.06,-21.07,33.41,15.78,3.05,8932
20230530,300908.SZ,仲景食品,食品,河南,30.18,0.39,1.00,18.09,12.81,3.59,8.86,8.86,0.39,16.44,2.87,20201123,6.08,6.08,12.26,132.55,40.09,17.52,12239
20230530,300909.SZ,汇创达,元器件,深圳,111.54,0.61,1.66,24.08,11.67,4.10,7.04,4.23,0.07,9.07,2.99,20201118,4.73,2.84,5.61,-59.17,26.07,4.01,8336
20230530,300910.SZ,瑞丰新材,化工原料,河南,42.98,1.74,2.85,33.23,24.35,3.64,16.68,5.85,0.34,10.04,5.82,20201127,9.67,3.39,57.46,87.93,31.14,15.64,6896
20230530,300911.SZ,亿田智能,家用电器,浙江,23.59,0.42,1.07,18.78,11.96,3.32,6.77,6.31,0.38,12.89,2.77,20201203,5.45,5.08,-7.40,-8.67,49.49,17.82,10066
20230530,300912.SZ,凯龙高科,环境保护,江苏,3746.65,0.62,1.15,17.01,8.26,6.77,7.40,6.43,0.00,6.90,2.96,20201207,-0.73,-0.63,26.22,-98.21,15.30,0.05,12525
20230530,300913.SZ,兆龙互连,通信设备,浙江,113.88,0.46,1.84,11.73,7.69,2.79,3.77,2.05,0.09,5.40,7.22,20201207,3.89,2.12,-13.53,-25.14,14.31,4.80,15683
20230530,300915.SZ,海融科技,乳制品,上海,36.33,0.25,0.90,16.79,13.94,1.10,9.67,10.75,0.26,16.41,2.31,20201202,3.79,4.21,11.74,-27.01,34.34,9.79,6991
20230530,300916.SZ,朗特智能,元器件,深圳,604.93,0.26,0.96,15.08,12.81,1.25,5.80,6.06,0.02,12.04,3.80,20201202,4.29,4.47,-9.11,-90.93,15.82,1.10,11256
20230530,300917.SZ,特发服务,房产服务,深圳,30.65,0.87,1.69,15.87,14.78,0.16,3.91,2.31,0.20,5.77,4.18,20201221,3.81,2.25,21.21,5.04,13.68,6.39,13938
20230530,300918.SZ,南山智尚,纺织,山东,33.94,1.08,3.60,31.72,18.83,5.05,8.45,2.35,0.09,5.11,2.37,20201222,5.78,1.61,1.26,13.40,32.77,9.86,11257
20230530,300919.SZ,中伟股份,电气设备,贵州,28.48,2.29,6.71,536.68,298.13,96.10,133.34,19.88,0.51,25.22,2.30,20201223,29.84,4.45,24.88,33.84,11.22,4.63,35046
20230530,300920.SZ,润阳科技,塑料,浙江,0.00,0.50,1.00,12.72,6.99,3.40,6.75,6.75,-0.03,11.32,1.49,20201225,3.19,3.19,-44.81,-117.85,12.42,-4.91,7420
20230530,300921.SZ,南凌科技,互联网,深圳,86.22,0.62,1.32,9.77,8.59,0.75,4.83,3.67,0.07,6.39,3.69,20201222,2.08,1.58,9.00,-33.02,36.83,5.96,16464
20230530,300922.SZ,天秦装备,专用机械,河北,99.69,0.86,1.57,9.21,7.15,0.72,5.24,3.34,0.05,5.57,3.62,20201225,1.53,0.98,-10.36,-19.79,36.96,29.04,19171
20230530,300923.SZ,研奥股份,运输设备,吉林,65.61,0.32,0.79,13.79,11.03,1.01,7.96,10.13,0.09,14.75,1.52,20201224,2.42,3.07,-21.02,-38.72,30.88,8.65,9555
20230530,300925.SZ,法本信息,软件服务,深圳,48.12,2.00,3.75,25.61,24.49,0.18,4.41,1.18,0.08,3.64,4.04,20201230,5.24,1.40,3.24,8.91,23.26,3.25,25763
20230530,300926.SZ,博俊科技,汽车配件,江苏,41.21,0.70,2.79,33.70,19.19,7.51,5.18,1.86,0.12,4.70,4.34,20210107,5.78,2.07,82.91,95.75,20.93,8.34,9742
20230530,300927.SZ,江天化学,化工原料,江苏,25.63,0.85,1.44,8.19,4.73,2.49,2.23,1.55,0.16,4.57,3.55,20210107,2.51,1.74,-0.69,-3.95,22.99,11.92,8339
20230530,300928.SZ,华安鑫创,汽车配件,北京,129.66,0.43,0.80,13.88,11.12,0.48,9.60,12.00,0.07,16.25,2.30,20210106,2.37,2.96,84.27,5.15,8.11,1.53,9241
20230530,300929.SZ,华骐环保,环境保护,安徽,87.81,0.95,1.32,17.61,7.54,0.51,3.46,2.62,0.03,6.41,1.84,20210120,3.28,2.48,-34.31,-72.79,29.19,5.20,10373
20230530,300930.SZ,屹通新材,小金属,浙江,42.49,0.29,1.00,8.86,3.95,0.75,3.95,3.95,0.14,8.14,2.98,20210121,2.86,2.86,-9.00,-47.49,22.32,14.77,6509
20230530,300931.SZ,通用电梯,运输设备,江苏,0.00,1.04,2.40,10.35,8.06,0.81,2.53,1.06,-0.01,2.88,2.59,20210121,1.56,0.65,-5.61,83.75,23.05,-4.43,15690
20230530,300932.SZ,三友联众,电气设备,广东,103.17,0.91,1.76,27.85,14.76,8.72,9.79,5.57,0.04,9.65,1.62,20210122,5.17,2.94,-9.35,-59.77,19.16,1.32,12203
20230530,300933.SZ,中辰股份,电气设备,江苏,54.78,2.35,4.59,34.11,28.96,2.18,4.78,1.04,0.04,3.12,2.53,20210122,4.42,0.96,-0.75,-19.29,15.06,3.31,21029
20230530,300935.SZ,盈建科,软件服务,北京,0.00,0.40,0.79,9.51,8.83,0.03,7.18,9.04,-0.21,11.48,2.76,20210120,0.83,1.05,-18.92,-117.91,95.25,-72.95,10437
20230530,300936.SZ,中英科技,元器件,江苏,85.68,0.27,0.75,10.15,7.18,1.99,5.87,7.81,0.09,11.92,2.69,20210126,2.03,2.70,59.74,-3.49,27.87,11.06,12165
20230530,300937.SZ,药易购,医药商业,四川,24.95,0.41,0.96,16.15,12.84,1.53,4.74,4.95,0.33,8.82,3.74,20210127,2.43,2.54,23.29,246.21,10.57,2.63,16531
20230530,300938.SZ,信测标准,电器仪表,深圳,37.80,0.52,1.14,14.95,8.71,3.29,5.94,5.22,0.28,10.23,4.09,20210127,4.81,4.22,30.69,40.69,59.32,22.87,5679
20230530,300939.SZ,秋田微,元器件,深圳,32.47,0.66,1.20,16.01,13.66,1.25,7.85,6.54,0.26,10.98,3.13,20210128,3.63,3.02,-4.55,22.39,29.92,13.07,18831
20230530,300940.SZ,南极光,元器件,深圳,0.00,0.76,1.91,12.18,7.47,3.76,4.64,2.44,-0.16,4.16,4.26,20210203,1.23,0.64,-53.73,-357.40,-7.77,-32.08,13130
20230530,300941.SZ,创识科技,IT设备,福建,70.98,0.85,2.05,13.51,13.08,0.01,5.69,2.78,0.08,6.20,3.43,20210209,4.45,2.17,-17.80,-8.56,49.19,29.64,18242
20230530,300942.SZ,易瑞生物,医疗保健,深圳,0.00,1.04,4.01,12.03,5.72,0.84,1.82,0.45,-0.07,2.35,5.78,20210209,3.04,0.76,-79.35,-124.59,25.01,-46.26,21813
20230530,300943.SZ,春晖智控,机械基件,浙江,22.95,0.99,2.04,12.06,9.73,0.74,2.33,1.14,0.18,4.62,3.52,20210210,4.43,2.17,-22.14,199.69,23.97,35.08,18610
20230530,300945.SZ,曼卡龙,服饰,浙江,28.69,0.77,2.05,9.15,8.13,0.76,1.54,0.75,0.13,4.09,3.65,20210210,4.52,2.21,2.67,29.27,23.21,7.70,17106
20230530,300946.SZ,恒而达,机械基件,福建,34.67,0.34,1.20,12.73,7.25,2.29,5.94,4.95,0.23,9.07,3.55,20210208,3.33,2.78,8.75,4.94,29.81,19.92,10967
20230530,300947.SZ,德必集团,房产服务,上海,215.74,0.95,1.54,61.27,12.37,0.05,11.90,7.74,0.02,8.42,1.65,20210210,-0.78,-0.51,9.66,-90.33,30.80,1.18,11175
20230530,300948.SZ,冠中生态,环境保护,山东,74.72,0.70,1.40,12.99,10.78,0.35,3.15,2.25,0.05,6.06,2.37,20210225,3.53,2.52,119.86,99.56,29.26,9.67,11626
20230530,300949.SZ,奥雅股份,建筑工程,深圳,0.00,0.17,0.60,14.51,11.39,0.78,7.24,12.06,-0.52,18.60,2.00,20210226,3.02,5.03,36.67,21.29,20.52,-30.77,8664
20230530,300950.SZ,德固特,专用机械,山东,35.88,0.60,1.50,9.15,7.34,1.09,1.84,1.22,0.14,4.36,4.48,20210303,2.65,1.77,74.73,278.03,41.86,22.33,15581
20230530,300951.SZ,博硕科技,元器件,深圳,22.08,0.57,1.21,26.70,20.76,1.36,14.66,12.15,0.61,18.02,2.98,20210226,5.43,4.50,29.73,18.08,42.37,26.76,12147
20230530,300952.SZ,恒辉安防,纺织,江苏,62.62,0.45,1.45,14.80,5.15,5.92,4.82,3.33,0.09,7.21,3.04,20210311,3.72,2.57,-2.82,2.87,22.28,6.62,11053
20230530,300953.SZ,震裕科技,电气设备,浙江,118.04,0.46,1.03,79.13,46.79,15.40,16.85,16.40,0.15,23.50,3.08,20210318,5.61,5.46,-14.90,-71.88,14.86,1.47,9923
20230530,300955.SZ,嘉亨家化,日用化工,福建,100.09,0.45,1.01,15.66,6.02,6.33,5.81,5.76,0.05,9.86,2.19,20210324,2.94,2.92,-14.80,-67.48,22.96,2.53,7400
20230530,300956.SZ,英力股份,元器件,安徽,0.00,0.57,1.32,20.72,10.73,7.33,5.86,4.44,-0.17,7.76,1.96,20210326,2.94,2.22,-38.60,-269.25,-0.42,-8.70,13497
20230530,300957.SZ,贝泰妮,日用化工,云南,62.72,2.17,4.24,64.52,53.79,2.09,28.46,6.72,0.37,13.48,6.95,20210325,22.29,5.26,6.78,8.41,76.11,17.96,40544
20230530,300958.SZ,建工修复,环境保护,北京,38.35,0.77,1.43,29.72,25.95,1.96,4.15,2.91,0.12,8.01,2.29,20210329,5.23,3.66,29.86,9.34,17.74,5.38,11830
20230530,300959.SZ,线上线下,电信运营,江苏,59.59,0.37,0.80,13.30,10.86,0.20,8.12,10.15,0.16,14.80,2.55,20210322,2.65,3.31,42.42,-26.41,7.50,2.52,15207
20230530,300960.SZ,通业科技,运输设备,深圳,0.00,0.26,1.02,8.59,7.52,0.30,3.23,3.16,-0.06,6.18,3.16,20210329,1.36,1.33,16.90,38.64,42.38,-16.82,8211
20230530,300961.SZ,深水海纳,环境保护,深圳,0.00,1.23,1.77,26.20,6.87,2.84,5.39,3.04,-0.04,5.82,1.92,20210330,2.96,1.67,-3.55,-211.76,32.08,-6.14,17269
20230530,300962.SZ,中金辐照,医疗保健,深圳,40.11,1.21,2.64,11.04,4.21,5.07,2.63,1.00,0.11,3.47,5.13,20210409,3.46,1.31,1.90,2.88,65.69,38.30,15608
20230530,300963.SZ,中洲特材,小金属,上海,35.84,0.67,1.56,13.53,10.92,1.50,3.69,2.36,0.14,6.07,3.18,20210409,3.79,2.43,42.90,69.33,22.40,9.44,13310
20230530,300964.SZ,本川智能,元器件,江苏,121.62,0.33,0.77,13.64,8.99,4.04,6.22,8.05,0.10,13.06,3.54,20210805,3.06,3.96,-10.49,-47.48,19.88,5.73,19742
20230530,300965.SZ,恒宇信通,航空,北京,0.00,0.16,0.60,15.68,10.05,1.22,10.18,16.96,-0.04,22.97,1.98,20210402,2.55,4.25,-35.50,-453.06,62.09,-11.22,9311
20230530,300966.SZ,共同药业,化学制药,湖北,170.58,0.59,1.15,20.77,10.63,1.95,4.09,3.55,0.03,7.25,3.29,20210409,3.01,2.61,-0.85,-69.15,20.13,3.06,16351
20230530,300967.SZ,晓鸣股份,农业综合,宁夏,0.00,1.05,1.90,14.85,2.16,9.58,3.07,1.62,-0.06,4.14,3.63,20210413,2.78,1.46,12.36,-181.36,11.10,-5.25,18226
20230530,300968.SZ,格林精密,元器件,广东,0.00,1.73,4.13,22.63,16.19,5.10,8.74,2.11,-0.03,4.64,1.78,20210415,5.20,1.26,-14.67,-210.14,20.62,-3.83,25173
20230530,300969.SZ,恒帅股份,汽车配件,浙江,31.38,0.20,0.80,11.85,8.09,2.77,4.95,6.18,0.51,11.94,5.37,20210412,3.40,4.24,12.03,28.50,34.19,22.27,10086
20230530,300970.SZ,华绿生物,种植业,江苏,5.04,0.68,1.17,21.39,8.33,9.83,8.44,7.23,1.11,14.06,1.60,20210412,6.58,5.64,94.81,386.55,43.36,39.26,13347
20230530,300971.SZ,博亚精工,机械基件,湖北,33.27,0.55,0.84,12.70,8.81,1.84,4.66,5.55,0.19,11.24,2.23,20210415,3.21,3.83,33.88,16.66,43.35,18.79,9867
20230530,300972.SZ,万辰生物,种植业,福建,32.90,0.75,1.53,14.51,4.81,7.63,3.07,2.00,0.34,4.71,9.58,20210419,2.28,1.49,553.23,116.39,15.50,6.03,9179
20230530,300973.SZ,立高食品,食品,广东,65.12,0.71,1.69,37.78,20.36,8.09,12.92,7.63,0.29,12.93,5.93,20210415,6.59,3.89,26.19,24.60,32.03,6.26,4445
20230530,300975.SZ,商络电子,元器件,江苏,52.93,3.24,6.30,43.34,38.62,1.44,0.80,0.13,0.03,2.69,2.53,20210421,8.98,1.43,-4.73,-71.04,11.11,1.64,18681
20230530,300976.SZ,达瑞电子,元器件,广东,465.49,0.37,0.94,34.94,25.46,6.55,21.57,22.84,0.03,33.64,1.48,20210419,8.91,9.43,8.42,-88.57,25.89,0.49,14741
20230530,300977.SZ,深圳瑞捷,建筑工程,深圳,88.84,0.38,1.53,16.08,12.96,0.06,9.68,6.32,0.04,9.08,1.77,20210420,3.12,2.04,18.50,128.32,35.58,8.15,8818
20230530,300978.SZ,东箭科技,汽车配件,广东,38.21,1.32,4.23,26.00,15.60,3.24,7.72,1.83,0.08,3.78,3.35,20210426,3.14,0.74,-10.75,143.94,30.40,8.03,16241
20230530,300979.SZ,华利集团,服饰,广东,24.66,1.46,11.67,177.15,117.98,37.41,57.04,4.89,0.41,11.65,3.49,20210426,68.22,5.85,-11.23,-25.77,23.34,13.14,13000
20230530,300980.SZ,祥源新材,塑料,湖北,218.77,0.51,1.08,11.66,4.76,3.13,5.46,5.04,0.02,8.84,2.25,20210421,2.75,2.54,-32.31,-76.17,30.49,3.69,8275
20230530,300981.SZ,中红医疗,医疗保健,河北,0.00,1.23,3.90,75.67,44.87,19.32,18.06,4.63,-0.02,15.68,1.10,20210427,39.03,10.01,-24.62,-110.04,7.76,-1.01,22783
20230530,300982.SZ,苏文电能,建筑工程,江苏,27.44,0.36,1.71,44.95,37.87,2.03,20.03,11.68,0.56,18.29,3.36,20210427,8.58,5.00,42.79,127.64,28.94,16.58,7821
20230530,300983.SZ,尤安设计,建筑工程,上海,0.00,0.32,1.28,32.48,21.55,5.72,23.52,18.37,-0.07,24.10,1.26,20210420,5.56,4.34,-35.39,60.49,28.31,-15.19,17338
20230530,300984.SZ,金沃股份,机械基件,浙江,23.93,0.30,0.77,12.19,6.70,3.66,4.18,5.44,0.25,8.63,2.80,20210618,1.50,1.96,-10.67,107.78,12.09,8.59,6863
20230530,300985.SZ,致远新能,汽车配件,吉林,0.00,0.36,1.33,18.18,7.98,1.12,8.16,6.12,-0.27,8.77,2.89,20210429,1.88,1.41,370.55,-782.36,-2.68,-16.47,13151
20230530,300986.SZ,志特新材,其他建材,江西,670.94,0.70,1.64,40.94,18.44,16.20,4.74,2.89,0.01,8.55,3.54,20210430,7.08,4.32,44.85,-64.51,24.09,-0.23,4731
20230530,300987.SZ,川网传媒,互联网,四川,142.24,0.95,1.73,9.06,6.81,0.88,2.17,1.25,0.04,4.69,4.38,20210511,3.72,2.15,13.39,64.82,36.39,14.23,19272
20230530,300988.SZ,津荣天宇,机械基件,天津,42.54,0.50,1.40,16.58,11.39,3.30,6.25,4.45,0.13,7.81,2.63,20210512,3.02,2.15,-12.31,-8.66,21.54,5.42,11532
20230530,300989.SZ,蕾奥规划,建筑工程,深圳,184.66,0.27,1.09,11.06,9.23,0.09,6.39,5.88,0.04,9.36,2.76,20210507,2.31,2.13,2.58,-72.35,42.15,3.66,11412
20230530,300990.SZ,同飞股份,专用机械,河北,70.56,0.23,0.94,18.88,12.85,3.19,11.43,12.21,0.30,17.78,4.81,20210512,3.73,3.98,45.34,35.23,28.16,10.39,8530
20230530,300991.SZ,创益通,元器件,深圳,0.00,0.65,1.44,12.16,3.77,7.09,2.08,1.44,-0.06,4.35,3.85,20210520,2.43,1.69,6.63,-260.40,24.44,-8.82,12384
20230530,300992.SZ,泰福泵业,机械基件,浙江,42.86,0.44,0.91,14.12,8.72,2.67,2.79,3.08,0.11,8.20,2.35,20210525,3.37,3.71,6.10,-1.51,22.87,7.46,8832
20230530,300993.SZ,玉马遮阳,家居用品,山东,31.70,0.99,3.08,13.87,7.92,3.45,5.49,1.78,0.09,4.21,2.64,20210524,4.60,1.49,14.38,0.31,39.20,20.72,9546
20230530,300994.SZ,久祺股份,文教休闲,浙江,65.76,0.65,1.94,16.54,14.19,1.16,5.84,3.01,0.07,5.86,3.20,20210812,3.05,1.57,-37.09,-67.37,12.76,2.72,8746
20230530,300995.SZ,奇德新材,塑料,广东,130.28,0.29,0.84,7.36,2.96,1.66,3.81,4.53,0.04,7.61,2.52,20210526,1.50,1.79,-14.40,-57.33,22.18,5.14,7343
20230530,300996.SZ,普联软件,软件服务,山东,0.00,1.19,2.01,13.48,11.49,0.74,5.33,2.65,-0.09,5.70,6.27,20210603,4.10,2.04,10.66,-58.76,41.06,-38.87,6115
20230530,300997.SZ,欢乐家,软饮料,广东,18.81,0.90,4.50,18.69,10.07,5.57,3.42,0.76,0.19,3.05,4.68,20210602,6.09,1.35,43.75,66.02,36.87,16.50,18335
20230530,300998.SZ,宁波方正,专用机械,浙江,244.01,0.35,1.37,22.25,17.10,3.15,10.10,7.36,0.04,12.68,2.55,20210602,1.68,1.23,61.56,-11.66,15.39,2.07,6028
20230530,300999.SZ,金龙鱼,食品,上海,64.27,5.43,54.22,2316.32,1368.90,367.74,367.08,6.77,0.16,16.56,2.45,20201015,454.61,8.39,7.97,645.99,5.13,1.25,160232
20230530,301000.SZ,肇民科技,汽车配件,上海,37.04,0.38,0.96,12.82,10.57,1.61,8.31,8.66,0.21,11.85,2.64,20210528,1.72,1.79,-5.25,-25.31,29.90,15.43,9231
20230530,301001.SZ,凯淳股份,互联网,上海,420.90,0.34,0.80,9.88,9.56,0.02,4.92,6.15,0.02,10.25,2.75,20210528,2.14,2.67,-2.08,114.43,25.39,0.95,13055
20230530,301002.SZ,崧盛股份,电气设备,深圳,142.47,0.56,1.23,15.67,9.38,4.05,4.43,3.60,0.04,6.57,3.08,20210607,1.97,1.60,-11.99,-77.46,27.33,2.62,11121
20230530,301003.SZ,江苏博云,塑料,江苏,25.09,0.69,0.99,11.44,9.20,0.49,6.95,7.02,0.23,11.35,2.03,20210601,2.85,2.88,-35.62,-32.82,32.72,21.57,9535
20230530,301004.SZ,嘉益股份,家居用品,浙江,16.01,0.25,1.04,11.97,8.43,2.63,2.88,2.77,0.53,9.00,3.64,20210625,5.25,5.05,32.46,61.03,37.00,21.92,6099
20230530,301005.SZ,超捷股份,汽车配件,上海,102.02,0.44,1.04,11.17,6.23,2.98,5.04,4.84,0.07,7.86,3.60,20210601,1.91,1.83,-17.59,-55.72,29.41,6.70,6246
20230530,301006.SZ,迈拓股份,电器仪表,江苏,21.84,0.64,1.39,13.60,11.49,0.43,5.42,3.89,0.30,8.64,2.99,20210607,4.63,3.32,32.40,33.54,55.84,41.35,7243
20230530,301007.SZ,德迈仕,汽车配件,辽宁,62.71,1.24,1.53,9.42,4.16,4.11,1.96,1.28,0.05,4.11,3.15,20210616,2.54,1.66,-4.52,-28.00,19.40,5.87,13600
20230530,301008.SZ,宏昌科技,家用电器,浙江,56.31,0.25,0.80,15.08,11.61,2.27,7.22,9.03,0.12,12.96,2.09,20210611,2.08,2.60,-14.68,-11.06,17.71,6.62,10107
20230530,301009.SZ,可靠股份,造纸,浙江,73.01,0.97,2.72,19.63,11.59,5.60,7.23,2.66,0.04,5.02,2.38,20210617,2.95,1.09,-0.88,466.91,16.59,3.51,16262
20230530,301010.SZ,晶雪节能,其他建材,江苏,135.72,0.51,1.08,16.88,13.88,2.07,3.96,3.67,0.04,7.48,2.74,20210618,2.61,2.42,11.19,2.03,19.24,3.89,9535
20230530,301011.SZ,华立科技,专用机械,广东,154.52,0.78,1.47,11.41,6.83,2.63,3.75,2.55,0.04,4.38,5.53,20210617,1.29,0.88,21.90,265.16,24.94,3.67,8068
20230530,301012.SZ,扬电科技,电气设备,江苏,1462.88,0.75,1.18,9.22,6.88,1.12,3.53,3.00,0.00,5.29,4.65,20210622,1.65,1.41,-59.28,-97.95,12.96,0.63,9242
20230530,301013.SZ,利和兴,专用机械,深圳,193.87,1.66,2.34,14.54,7.96,3.65,3.57,1.53,0.02,3.76,3.50,20210629,2.54,1.09,88.95,140.15,18.05,4.53,13093
20230530,301015.SZ,百洋医药,医药商业,山东,30.33,1.18,5.25,50.84,43.02,1.78,4.12,0.79,0.23,4.62,6.13,20210630,13.42,2.56,-9.35,39.78,28.91,7.09,9834
20230530,301016.SZ,雷尔伟,运输设备,江苏,128.28,0.30,1.20,11.35,9.01,1.93,4.12,3.44,0.04,8.17,2.51,20210630,3.96,3.30,-57.43,-76.49,33.17,10.15,9445
20230530,301017.SZ,漱玉平民,医药商业,山东,28.44,1.09,4.05,80.59,48.40,3.97,8.58,2.12,0.16,5.32,3.41,20210705,8.36,2.06,30.56,30.38,29.08,3.21,10307
20230530,301018.SZ,申菱环境,专用机械,广东,60.03,0.85,2.65,45.48,31.54,8.75,15.05,5.69,0.17,10.13,3.71,20210707,5.71,2.16,6.40,12.84,28.98,9.01,11959
20230530,301019.SZ,宁波色母,塑料,浙江,33.12,0.56,1.20,11.30,10.38,0.81,6.26,5.21,0.16,8.86,2.44,20210628,2.78,2.32,-15.27,-24.25,33.92,19.83,9208
20230530,301020.SZ,密封科技,机械基件,山东,40.29,0.73,1.46,11.05,10.32,0.53,3.19,2.18,0.13,5.99,3.42,20210706,3.55,2.43,9.66,-9.26,31.44,15.29,11715
20230530,301021.SZ,英诺激光,专用机械,深圳,0.00,0.70,1.52,10.75,7.78,1.34,5.07,3.34,-0.03,6.50,3.87,20210706,2.98,1.96,-28.17,-139.99,50.40,-8.99,14847
20230530,301022.SZ,海泰科,专用机械,山东,57.58,0.33,0.64,14.07,9.43,3.05,5.56,8.69,0.14,14.19,2.25,20210702,2.78,4.34,15.60,-28.86,22.58,8.50,7455
20230530,301023.SZ,江南奕帆,电气设备,江苏,41.05,0.23,0.56,9.39,8.00,0.28,4.63,8.26,0.26,15.41,2.73,20210707,3.17,5.65,-3.93,-29.37,42.42,36.70,7829
20230530,301024.SZ,霍普股份,建筑工程,上海,0.00,0.18,0.64,7.91,5.92,0.05,5.26,8.28,-0.10,9.83,2.52,20210728,0.13,0.20,2.08,64.77,14.67,-11.79,5673
20230530,301025.SZ,读客文化,出版业,上海,227.72,0.96,4.00,7.96,7.40,0.05,0.19,0.05,0.01,1.65,8.32,20210719,2.19,0.55,-7.85,-20.59,29.14,5.79,14783
20230530,301026.SZ,浩通科技,小金属,江苏,23.07,0.56,1.13,19.63,14.68,1.36,5.73,5.06,0.43,12.66,3.14,20210716,6.72,5.93,-53.04,5.37,13.28,11.01,9756
20230530,301027.SZ,华蓝集团,建筑工程,广西,0.00,1.01,1.48,17.96,15.47,0.50,4.02,2.71,-0.01,6.49,1.93,20210715,3.52,2.37,-30.56,-111.25,34.61,-1.72,15206
20230530,301028.SZ,东亚机械,专用机械,福建,26.92,1.08,3.79,16.87,11.94,2.61,3.55,0.94,0.10,3.22,3.39,20210720,4.01,1.06,2.95,-17.14,30.69,16.92,18830
20230530,301029.SZ,怡合达,专用机械,广东,38.89,2.97,5.78,35.10,26.04,6.90,9.03,1.56,0.28,4.89,8.86,20210723,13.43,2.32,44.36,59.49,41.68,22.89,10880
20230530,301030.SZ,仕净科技,环境保护,江苏,47.38,1.05,1.44,47.59,42.00,1.58,10.06,7.00,0.26,12.02,3.92,20210722,4.12,2.87,99.49,179.41,25.80,6.04,8410
20230530,301031.SZ,中熔电气,电气设备,陕西,64.38,0.36,0.66,14.05,9.98,2.61,4.66,7.03,0.49,13.13,9.63,20210715,3.05,4.60,58.68,-2.12,40.87,14.04,7438
20230530,301032.SZ,新柴股份,工程机械,浙江,301.18,0.83,2.41,27.31,20.78,5.09,4.88,2.02,0.01,4.45,1.88,20210722,2.54,1.05,9.37,-75.95,8.95,0.20,13483
20230530,301033.SZ,迈普医学,医疗保健,广东,101.21,0.37,0.66,7.28,2.21,3.14,4.36,6.60,0.12,9.24,5.18,20210726,0.97,1.48,19.35,9.19,80.56,17.57,6460
20230530,301035.SZ,润丰股份,农药化肥,山东,29.56,0.88,2.77,108.20,81.11,18.14,23.14,8.35,0.66,22.96,3.40,20210728,36.05,13.01,-28.40,-52.83,18.75,8.66,12013
20230530,301036.SZ,双乐股份,染料涂料,江苏,0.00,0.41,1.00,19.51,6.17,10.91,10.17,10.17,-0.00,15.40,1.21,20210729,3.73,3.73,-3.97,-100.47,11.07,-0.04,11321
